1110018	1
1110031	1
1110085	1
1110145	1
1110152	1
1110199	1
1110230	1
1110251	1
1110307	1
1110346	1
1110438	1
1110456	1
1110483	1
1110503	1
1110591	1
1110650	1
1110741	1
1110820	1
1110859	1
1110888	1
1110932	1
1111012	1
1111107	1
1111119	1
1111146	1
1111190	1
1111231	1
1111240	1
1111355	1
1111372	1
1111493	1
1111525	1
1111538	1
1111649	1
1111695	1
1111792	1
1111866	1
1111877	1
1112007	1
1112035	1
1112054	1
1112105	1
1112170	1
1112210	2
1112224	1
1112248	1
1112323	1
1112331	1
1112357	1
1112421	1
1112450	1
1112530	1
1112573	1
1112609	1
1112625	1
1112728	1
1112844	1
1112875	1
1112988	1
1112992	1
1113008	1
1113160	1
1113183	1
1113233	1
1113292	1
1113344	2
1113419	2
1113422	1
1113454	1
1113534	1
1113545	1
1113567	1
1113629	1
1113641	1
1113804	1
1113840	1
1113936	1
1113969	1
1113991	1
1114034	1
1114080	1
1114131	1
1114162	1
1114179	1
1114207	1
1114281	1
1114349	1
1114395	1
1114515	1
1114566	1
1114636	1
1114809	1
1114811	1
1114856	1
1114905	1
1114937	1
1114970	1
1114986	1
1115026	1
1115102	1
1115116	1
1115184	1
1115267	1
1115280	1
1115299	1
1115366	1
1115377	1
1115405	1
1115437	1
1115453	1
1115464	1
1115486	1
1115533	1
1115559	1
1115571	1
1115619	1
1115663	1
1115678	1
1115690	1
1115709	1
1115836	1
1115872	1
1115904	1
1116056	1
1116060	1
1116074	1
1116143	1
1116166	1
1116200	1
1116289	1
1116404	2
1116423	1
1116440	2
1116553	1
1116699	1
1116755	1
1116822	1
1116854	1
1116890	1
1116902	1
1117065	1
1117103	1
1117136	1
1117172	2
1117309	1
1117325	1
1117452	1
1117499	1
1117544	1
1117561	2
1117696	1
1117816	1
1117851	1
1117868	1
1117935	1
1117963	1
1118072	1
1118133	1
1118159	1
1118165	1
1118274	1
1118449	1
1118579	1
1118585	1
1118632	1
1118644	1
1118661	1
1118689	1
1118707	1
1118801	1
1118834	1
1118899	2
1118966	1
1118982	1
1119002	1
1119049	1
1119051	1
1119117	1
1119208	1
1119277	1
1119334	1
1119345	1
1119367	1
1119376	1
1119380	1
1119410	1
1119455	1
1119491	1
1119546	1
1119563	2
1119665	1
1119671	1
1119762	1
1119779	1
1119785	1
1119974	1
1120118	2
1120123	1
1120327	1
1120330	1
1120395	1
1120406	1
1120515	1
1120521	1
1120624	2
1120669	1
1120672	1
1120700	1
1120761	1
1120860	1
1120937	1
1120998	1
1121058	1
1121075	1
1121093	1
1121102	1
1121130	1
1121168	1
1121437	1
1121486	1
1121506	1
1121646	1
1121663	1
1121678	1
1121756	1
1121760	1
1121783	1
1121810	1
1121985	1
1121996	1
1122016	1
1122027	1
1122030	1
1122084	1
1122095	1
1122266	1
1122294	1
1122328	1
1122345	1
1122376	1
1122399	1
1122436	1
1122487	1
1122563	1
1122578	1
1122614	1
1122659	1
1122665	1
1122718	1
1122796	1
1122829	1
1122886	1
1122898	2
1122942	1
1123003	1
1123024	1
1123120	1
1123133	1
1123242	1
1123274	1
1123297	1
1123402	1
1123451	1
1123523	1
1123579	1
1123585	1
1123722	1
1123845	1
1123915	1
1123921	1
1123994	1
1124018	1
1124031	1
1124085	1
1124199	1
1124216	1
1124322	1
1124363	1
1124409	1
1124411	1
1124456	1
1124741	1
1124798	1
1124958	1
1125005	1
1125154	1
1125231	1
1125262	1
1125279	1
1125310	1
1125369	1
1125458	1
1125525	1
1125574	1
1125616	1
1125649	1
1125720	1
1125747	1
1125771	1
1125877	1
1125894	1
1125913	1
1125952	1
1125999	1
1126006	1
1126047	1
1126110	1
1126136	1
1126298	1
1126383	1
1126452	1
1126480	1
1126500	1
1126517	1
1126532	1
1126544	1
1126604	1
1126685	1
1126696	1
1126715	1
1126739	1
1126743	1
1126777	1
1126851	1
1126935	1
1126946	1
1127056	1
1127108	1
1127121	1
1127182	1
1127200	1
1127217	2
1127226	1
1127314	1
1127347	1
1127457	1
1127496	1
1127541	1
